task_id,lane,source_model_path,output_model_path,source_estimated_cost,output_estimated_cost,estimated_cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,source_initializer_bytes,output_initializer_bytes,initializer_bytes_delta,source_initializer_count,output_initializer_count,changed,removed_dead_nodes,removed_unused_initializers,removed_unused_value_info,deduplicated_initializers,constant_gather_tables_pruned,constant_gather_rows_removed,constant_gather_bytes_removed,checker_passed,forbidden_ops_passed,static_shapes_passed,equivalence_passed,equivalence_inputs_checked,equivalence_max_abs_diff,candidate_valid,failure_reason
task177,overrides,outputs\current_6352_53_stack\overrides\task177.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task178,overrides,outputs\current_6352_53_stack\overrides\task178.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task179,overrides,outputs\current_6352_53_stack\overrides\task179.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task180,overrides,outputs\current_6352_53_stack\overrides\task180.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task181,overrides,outputs\current_6352_53_stack\overrides\task181.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task182,overrides,outputs\current_6352_53_stack\overrides\task182.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task183,overrides,outputs\current_6352_53_stack\overrides\task183.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task184,overrides,outputs\current_6352_53_stack\overrides\task184.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task185,overrides,outputs\current_6352_53_stack\overrides\task185.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task186,overrides,outputs\current_6352_53_stack\overrides\task186.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task187,overrides,outputs\current_6352_53_stack\overrides\task187.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task188,overrides,outputs\current_6352_53_stack\overrides\task188.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task189,overrides,outputs\current_6352_53_stack\overrides\task189.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task190,overrides,outputs\current_6352_53_stack\overrides\task190.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task191,overrides,outputs\current_6352_53_stack\overrides\task191.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task192,overrides,outputs\current_6352_53_stack\overrides\task192.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task193,overrides,outputs\current_6352_53_stack\overrides\task193.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task194,overrides,outputs\current_6352_53_stack\overrides\task194.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task195,overrides,outputs\current_6352_53_stack\overrides\task195.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task196,overrides,outputs\current_6352_53_stack\overrides\task196.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task197,overrides,outputs\current_6352_53_stack\overrides\task197.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task198,overrides,outputs\current_6352_53_stack\overrides\task198.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task199,overrides,outputs\current_6352_53_stack\overrides\task199.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task200,overrides,outputs\current_6352_53_stack\overrides\task200.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task201,overrides,outputs\current_6352_53_stack\overrides\task201.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task202,overrides,outputs\current_6352_53_stack\overrides\task202.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task203,overrides,outputs\current_6352_53_stack\overrides\task203.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task204,overrides,outputs\current_6352_53_stack\overrides\task204.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task205,overrides,outputs\current_6352_53_stack\overrides\task205.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task206,overrides,outputs\current_6352_53_stack\overrides\task206.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task207,overrides,outputs\current_6352_53_stack\overrides\task207.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task208,overrides,outputs\current_6352_53_stack\overrides\task208.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task209,overrides,outputs\current_6352_53_stack\overrides\task209.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task210,overrides,outputs\current_6352_53_stack\overrides\task210.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task211,overrides,outputs\current_6352_53_stack\overrides\task211.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task212,overrides,outputs\current_6352_53_stack\overrides\task212.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task213,overrides,outputs\current_6352_53_stack\overrides\task213.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task214,overrides,outputs\current_6352_53_stack\overrides\task214.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task215,overrides,outputs\current_6352_53_stack\overrides\task215.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task216,overrides,outputs\current_6352_53_stack\overrides\task216.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task217,overrides,outputs\current_6352_53_stack\overrides\task217.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task218,overrides,outputs\current_6352_53_stack\overrides\task218.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task219,overrides,outputs\current_6352_53_stack\overrides\task219.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task220,overrides,outputs\current_6352_53_stack\overrides\task220.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task221,overrides,outputs\current_6352_53_stack\overrides\task221.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task222,overrides,outputs\current_6352_53_stack\overrides\task222.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task223,overrides,outputs\current_6352_53_stack\overrides\task223.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task224,overrides,outputs\current_6352_53_stack\overrides\task224.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task225,overrides,outputs\current_6352_53_stack\overrides\task225.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task226,overrides,outputs\current_6352_53_stack\overrides\task226.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task227,overrides,outputs\current_6352_53_stack\overrides\task227.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task228,overrides,outputs\current_6352_53_stack\overrides\task228.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task229,overrides,outputs\current_6352_53_stack\overrides\task229.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task230,overrides,outputs\current_6352_53_stack\overrides\task230.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task231,overrides,outputs\current_6352_53_stack\overrides\task231.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task232,overrides,outputs\current_6352_53_stack\overrides\task232.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task233,overrides,outputs\current_6352_53_stack\overrides\task233.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task234,overrides,outputs\current_6352_53_stack\overrides\task234.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task235,overrides,outputs\current_6352_53_stack\overrides\task235.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task236,overrides,outputs\current_6352_53_stack\overrides\task236.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task237,overrides,outputs\current_6352_53_stack\overrides\task237.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task238,overrides,outputs\current_6352_53_stack\overrides\task238.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task239,overrides,outputs\current_6352_53_stack\overrides\task239.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task240,overrides,outputs\current_6352_53_stack\overrides\task240.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task241,overrides,outputs\current_6352_53_stack\overrides\task241.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task242,overrides,outputs\current_6352_53_stack\overrides\task242.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task243,overrides,outputs\current_6352_53_stack\overrides\task243.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task244,overrides,outputs\current_6352_53_stack\overrides\task244.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task245,overrides,outputs\current_6352_53_stack\overrides\task245.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task246,overrides,outputs\current_6352_53_stack\overrides\task246.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task247,overrides,outputs\current_6352_53_stack\overrides\task247.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task248,overrides,outputs\current_6352_53_stack\overrides\task248.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task249,overrides,outputs\current_6352_53_stack\overrides\task249.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task250,overrides,outputs\current_6352_53_stack\overrides\task250.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task251,overrides,outputs\current_6352_53_stack\overrides\task251.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task252,overrides,outputs\current_6352_53_stack\overrides\task252.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task253,overrides,outputs\current_6352_53_stack\overrides\task253.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task254,overrides,outputs\current_6352_53_stack\overrides\task254.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task255,overrides,outputs\current_6352_53_stack\overrides\task255.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task256,overrides,outputs\current_6352_53_stack\overrides\task256.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task257,overrides,outputs\current_6352_53_stack\overrides\task257.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task258,overrides,outputs\current_6352_53_stack\overrides\task258.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task259,overrides,outputs\current_6352_53_stack\overrides\task259.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task260,overrides,outputs\current_6352_53_stack\overrides\task260.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task261,overrides,outputs\current_6352_53_stack\overrides\task261.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task262,overrides,outputs\current_6352_53_stack\overrides\task262.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task263,overrides,outputs\current_6352_53_stack\overrides\task263.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task264,overrides,outputs\current_6352_53_stack\overrides\task264.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task265,overrides,outputs\current_6352_53_stack\overrides\task265.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task266,overrides,outputs\current_6352_53_stack\overrides\task266.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task267,overrides,outputs\current_6352_53_stack\overrides\task267.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task268,overrides,outputs\current_6352_53_stack\overrides\task268.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task269,overrides,outputs\current_6352_53_stack\overrides\task269.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task270,overrides,outputs\current_6352_53_stack\overrides\task270.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task271,overrides,outputs\current_6352_53_stack\overrides\task271.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task272,overrides,outputs\current_6352_53_stack\overrides\task272.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task273,overrides,outputs\current_6352_53_stack\overrides\task273.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task274,overrides,outputs\current_6352_53_stack\overrides\task274.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task275,overrides,outputs\current_6352_53_stack\overrides\task275.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task276,overrides,outputs\current_6352_53_stack\overrides\task276.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task277,overrides,outputs\current_6352_53_stack\overrides\task277.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task278,overrides,outputs\current_6352_53_stack\overrides\task278.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task279,overrides,outputs\current_6352_53_stack\overrides\task279.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task280,overrides,outputs\current_6352_53_stack\overrides\task280.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task281,overrides,outputs\current_6352_53_stack\overrides\task281.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task282,overrides,outputs\current_6352_53_stack\overrides\task282.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task283,overrides,outputs\current_6352_53_stack\overrides\task283.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task284,overrides,outputs\current_6352_53_stack\overrides\task284.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task285,overrides,outputs\current_6352_53_stack\overrides\task285.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task286,overrides,outputs\current_6352_53_stack\overrides\task286.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task287,overrides,outputs\current_6352_53_stack\overrides\task287.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task288,overrides,outputs\current_6352_53_stack\overrides\task288.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task289,overrides,outputs\current_6352_53_stack\overrides\task289.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task290,overrides,outputs\current_6352_53_stack\overrides\task290.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task291,overrides,outputs\current_6352_53_stack\overrides\task291.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task292,overrides,outputs\current_6352_53_stack\overrides\task292.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task293,overrides,outputs\current_6352_53_stack\overrides\task293.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task294,overrides,outputs\current_6352_53_stack\overrides\task294.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task295,overrides,outputs\current_6352_53_stack\overrides\task295.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task296,overrides,outputs\current_6352_53_stack\overrides\task296.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task297,overrides,outputs\current_6352_53_stack\overrides\task297.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task298,overrides,outputs\current_6352_53_stack\overrides\task298.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task299,overrides,outputs\current_6352_53_stack\overrides\task299.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task300,overrides,outputs\current_6352_53_stack\overrides\task300.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task301,overrides,outputs\current_6352_53_stack\overrides\task301.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task302,overrides,outputs\current_6352_53_stack\overrides\task302.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task303,overrides,outputs\current_6352_53_stack\overrides\task303.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task304,overrides,outputs\current_6352_53_stack\overrides\task304.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task305,overrides,outputs\current_6352_53_stack\overrides\task305.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task306,overrides,outputs\current_6352_53_stack\overrides\task306.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task307,overrides,outputs\current_6352_53_stack\overrides\task307.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task308,overrides,outputs\current_6352_53_stack\overrides\task308.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task309,overrides,outputs\current_6352_53_stack\overrides\task309.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task310,overrides,outputs\current_6352_53_stack\overrides\task310.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task311,overrides,outputs\current_6352_53_stack\overrides\task311.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task312,overrides,outputs\current_6352_53_stack\overrides\task312.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task313,overrides,outputs\current_6352_53_stack\overrides\task313.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task314,overrides,outputs\current_6352_53_stack\overrides\task314.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task315,overrides,outputs\current_6352_53_stack\overrides\task315.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task316,overrides,outputs\current_6352_53_stack\overrides\task316.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task317,overrides,outputs\current_6352_53_stack\overrides\task317.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task318,overrides,outputs\current_6352_53_stack\overrides\task318.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task319,overrides,outputs\current_6352_53_stack\overrides\task319.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task320,overrides,outputs\current_6352_53_stack\overrides\task320.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task321,overrides,outputs\current_6352_53_stack\overrides\task321.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task322,overrides,outputs\current_6352_53_stack\overrides\task322.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task323,overrides,outputs\current_6352_53_stack\overrides\task323.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task324,overrides,outputs\current_6352_53_stack\overrides\task324.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task325,overrides,outputs\current_6352_53_stack\overrides\task325.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task326,overrides,outputs\current_6352_53_stack\overrides\task326.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task327,overrides,outputs\current_6352_53_stack\overrides\task327.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task328,overrides,outputs\current_6352_53_stack\overrides\task328.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task329,overrides,outputs\current_6352_53_stack\overrides\task329.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task330,overrides,outputs\current_6352_53_stack\overrides\task330.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task331,overrides,outputs\current_6352_53_stack\overrides\task331.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task332,overrides,outputs\current_6352_53_stack\overrides\task332.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task333,overrides,outputs\current_6352_53_stack\overrides\task333.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task334,overrides,outputs\current_6352_53_stack\overrides\task334.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task335,overrides,outputs\current_6352_53_stack\overrides\task335.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task336,overrides,outputs\current_6352_53_stack\overrides\task336.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task337,overrides,outputs\current_6352_53_stack\overrides\task337.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task338,overrides,outputs\current_6352_53_stack\overrides\task338.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task339,overrides,outputs\current_6352_53_stack\overrides\task339.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task340,overrides,outputs\current_6352_53_stack\overrides\task340.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task341,overrides,outputs\current_6352_53_stack\overrides\task341.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task342,overrides,outputs\current_6352_53_stack\overrides\task342.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task343,overrides,outputs\current_6352_53_stack\overrides\task343.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task344,overrides,outputs\current_6352_53_stack\overrides\task344.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task345,overrides,outputs\current_6352_53_stack\overrides\task345.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task346,overrides,outputs\current_6352_53_stack\overrides\task346.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task347,overrides,outputs\current_6352_53_stack\overrides\task347.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task348,overrides,outputs\current_6352_53_stack\overrides\task348.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task349,overrides,outputs\current_6352_53_stack\overrides\task349.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task350,overrides,outputs\current_6352_53_stack\overrides\task350.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task351,overrides,outputs\current_6352_53_stack\overrides\task351.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task352,overrides,outputs\current_6352_53_stack\overrides\task352.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task353,overrides,outputs\current_6352_53_stack\overrides\task353.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task354,overrides,outputs\current_6352_53_stack\overrides\task354.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task355,overrides,outputs\current_6352_53_stack\overrides\task355.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task356,overrides,outputs\current_6352_53_stack\overrides\task356.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
